family,type,register,offset,width_bits,count,field,define,kind,of_field,bits,mask,value,description,access,reset,#,confidence,basis
CH32X035,ADC,WDLTR,0x028,32,1,LT,ADC_LT,field,,11:0,0xfff,,Analog watchdog low threshold,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13_0,ADC_SQ13_0,value,SQ13,0,0x1,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13_1,ADC_SQ13_1,value,SQ13,1,0x2,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13_2,ADC_SQ13_2,value,SQ13,2,0x4,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13_3,ADC_SQ13_3,value,SQ13,3,0x8,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13_4,ADC_SQ13_4,value,SQ13,4,0x10,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ13,ADC_SQ13,field,,4:0,0x1f,,SQ13[4:0] bits (13th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14_0,ADC_SQ14_0,value,SQ14,5,0x20,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14_1,ADC_SQ14_1,value,SQ14,6,0x40,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14_2,ADC_SQ14_2,value,SQ14,7,0x80,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14_3,ADC_SQ14_3,value,SQ14,8,0x100,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14_4,ADC_SQ14_4,value,SQ14,9,0x200,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ14,ADC_SQ14,field,,9:5,0x3e0,,SQ14[4:0] bits (14th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15_0,ADC_SQ15_0,value,SQ15,10,0x400,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15_1,ADC_SQ15_1,value,SQ15,11,0x800,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15_2,ADC_SQ15_2,value,SQ15,12,0x1000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15_3,ADC_SQ15_3,value,SQ15,13,0x2000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15_4,ADC_SQ15_4,value,SQ15,14,0x4000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ15,ADC_SQ15,field,,14:10,0x7c00,,SQ15[4:0] bits (15th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16_0,ADC_SQ16_0,value,SQ16,15,0x8000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16_1,ADC_SQ16_1,value,SQ16,16,0x10000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16_2,ADC_SQ16_2,value,SQ16,17,0x20000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16_3,ADC_SQ16_3,value,SQ16,18,0x40000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16_4,ADC_SQ16_4,value,SQ16,19,0x80000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,SQ16,ADC_SQ16,field,,19:15,0xf8000,,SQ16[4:0] bits (16th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR1,0x02c,32,1,L_0,ADC_L_0,value,L,20,0x100000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,L_1,ADC_L_1,value,L,21,0x200000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,L_2,ADC_L_2,value,L,22,0x400000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,L_3,ADC_L_3,value,L,23,0x800000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR1,0x02c,32,1,L,ADC_L,field,,23:20,0xf00000,,L[3:0] bits (Regular channel sequence length),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7_0,ADC_SQ7_0,value,SQ7,0,0x1,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7_1,ADC_SQ7_1,value,SQ7,1,0x2,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7_2,ADC_SQ7_2,value,SQ7,2,0x4,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7_3,ADC_SQ7_3,value,SQ7,3,0x8,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7_4,ADC_SQ7_4,value,SQ7,4,0x10,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ7,ADC_SQ7,field,,4:0,0x1f,,SQ7[4:0] bits (7th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8_0,ADC_SQ8_0,value,SQ8,5,0x20,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8_1,ADC_SQ8_1,value,SQ8,6,0x40,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8_2,ADC_SQ8_2,value,SQ8,7,0x80,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8_3,ADC_SQ8_3,value,SQ8,8,0x100,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8_4,ADC_SQ8_4,value,SQ8,9,0x200,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ8,ADC_SQ8,field,,9:5,0x3e0,,SQ8[4:0] bits (8th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9_0,ADC_SQ9_0,value,SQ9,10,0x400,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9_1,ADC_SQ9_1,value,SQ9,11,0x800,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9_2,ADC_SQ9_2,value,SQ9,12,0x1000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9_3,ADC_SQ9_3,value,SQ9,13,0x2000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9_4,ADC_SQ9_4,value,SQ9,14,0x4000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ9,ADC_SQ9,field,,14:10,0x7c00,,SQ9[4:0] bits (9th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10_0,ADC_SQ10_0,value,SQ10,15,0x8000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10_1,ADC_SQ10_1,value,SQ10,16,0x10000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10_2,ADC_SQ10_2,value,SQ10,17,0x20000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10_3,ADC_SQ10_3,value,SQ10,18,0x40000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10_4,ADC_SQ10_4,value,SQ10,19,0x80000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ10,ADC_SQ10,field,,19:15,0xf8000,,SQ10[4:0] bits (10th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11_0,ADC_SQ11_0,value,SQ11,20,0x100000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11_1,ADC_SQ11_1,value,SQ11,21,0x200000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11_2,ADC_SQ11_2,value,SQ11,22,0x400000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11_3,ADC_SQ11_3,value,SQ11,23,0x800000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11_4,ADC_SQ11_4,value,SQ11,24,0x1000000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ11,ADC_SQ11,field,,24:20,0x1f00000,,SQ11[4:0] bits (11th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12_0,ADC_SQ12_0,value,SQ12,25,0x2000000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12_1,ADC_SQ12_1,value,SQ12,26,0x4000000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12_2,ADC_SQ12_2,value,SQ12,27,0x8000000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12_3,ADC_SQ12_3,value,SQ12,28,0x10000000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12_4,ADC_SQ12_4,value,SQ12,29,0x20000000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR2,0x030,32,1,SQ12,ADC_SQ12,field,,29:25,0x3e000000,,SQ12[4:0] bits (12th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1_0,ADC_SQ1_0,value,SQ1,0,0x1,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1_1,ADC_SQ1_1,value,SQ1,1,0x2,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1_2,ADC_SQ1_2,value,SQ1,2,0x4,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1_3,ADC_SQ1_3,value,SQ1,3,0x8,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1_4,ADC_SQ1_4,value,SQ1,4,0x10,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ1,ADC_SQ1,field,,4:0,0x1f,,SQ1[4:0] bits (1st conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2_0,ADC_SQ2_0,value,SQ2,5,0x20,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2_1,ADC_SQ2_1,value,SQ2,6,0x40,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2_2,ADC_SQ2_2,value,SQ2,7,0x80,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2_3,ADC_SQ2_3,value,SQ2,8,0x100,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2_4,ADC_SQ2_4,value,SQ2,9,0x200,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ2,ADC_SQ2,field,,9:5,0x3e0,,SQ2[4:0] bits (2nd conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3_0,ADC_SQ3_0,value,SQ3,10,0x400,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3_1,ADC_SQ3_1,value,SQ3,11,0x800,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3_2,ADC_SQ3_2,value,SQ3,12,0x1000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3_3,ADC_SQ3_3,value,SQ3,13,0x2000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3_4,ADC_SQ3_4,value,SQ3,14,0x4000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ3,ADC_SQ3,field,,14:10,0x7c00,,SQ3[4:0] bits (3rd conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4_0,ADC_SQ4_0,value,SQ4,15,0x8000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4_1,ADC_SQ4_1,value,SQ4,16,0x10000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4_2,ADC_SQ4_2,value,SQ4,17,0x20000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4_3,ADC_SQ4_3,value,SQ4,18,0x40000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4_4,ADC_SQ4_4,value,SQ4,19,0x80000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ4,ADC_SQ4,field,,19:15,0xf8000,,SQ4[4:0] bits (4th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5_0,ADC_SQ5_0,value,SQ5,20,0x100000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5_1,ADC_SQ5_1,value,SQ5,21,0x200000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5_2,ADC_SQ5_2,value,SQ5,22,0x400000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5_3,ADC_SQ5_3,value,SQ5,23,0x800000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5_4,ADC_SQ5_4,value,SQ5,24,0x1000000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ5,ADC_SQ5,field,,24:20,0x1f00000,,SQ5[4:0] bits (5th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6_0,ADC_SQ6_0,value,SQ6,25,0x2000000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6_1,ADC_SQ6_1,value,SQ6,26,0x4000000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6_2,ADC_SQ6_2,value,SQ6,27,0x8000000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6_3,ADC_SQ6_3,value,SQ6,28,0x10000000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6_4,ADC_SQ6_4,value,SQ6,29,0x20000000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RSQR3,0x034,32,1,SQ6,ADC_SQ6,field,,29:25,0x3e000000,,SQ6[4:0] bits (6th conversion in regular sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1_0,ADC_JSQ1_0,value,JSQ1,0,0x1,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1_1,ADC_JSQ1_1,value,JSQ1,1,0x2,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1_2,ADC_JSQ1_2,value,JSQ1,2,0x4,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1_3,ADC_JSQ1_3,value,JSQ1,3,0x8,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1_4,ADC_JSQ1_4,value,JSQ1,4,0x10,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ1,ADC_JSQ1,field,,4:0,0x1f,,JSQ1[4:0] bits (1st conversion in injected sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2_0,ADC_JSQ2_0,value,JSQ2,5,0x20,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2_1,ADC_JSQ2_1,value,JSQ2,6,0x40,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2_2,ADC_JSQ2_2,value,JSQ2,7,0x80,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2_3,ADC_JSQ2_3,value,JSQ2,8,0x100,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2_4,ADC_JSQ2_4,value,JSQ2,9,0x200,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ2,ADC_JSQ2,field,,9:5,0x3e0,,JSQ2[4:0] bits (2nd conversion in injected sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3_0,ADC_JSQ3_0,value,JSQ3,10,0x400,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3_1,ADC_JSQ3_1,value,JSQ3,11,0x800,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3_2,ADC_JSQ3_2,value,JSQ3,12,0x1000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3_3,ADC_JSQ3_3,value,JSQ3,13,0x2000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3_4,ADC_JSQ3_4,value,JSQ3,14,0x4000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ3,ADC_JSQ3,field,,14:10,0x7c00,,JSQ3[4:0] bits (3rd conversion in injected sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4_0,ADC_JSQ4_0,value,JSQ4,15,0x8000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4_1,ADC_JSQ4_1,value,JSQ4,16,0x10000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4_2,ADC_JSQ4_2,value,JSQ4,17,0x20000,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4_3,ADC_JSQ4_3,value,JSQ4,18,0x40000,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4_4,ADC_JSQ4_4,value,JSQ4,19,0x80000,16,Bit 4,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JSQ4,ADC_JSQ4,field,,19:15,0xf8000,,JSQ4[4:0] bits (4th conversion in injected sequence),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,ISQR,0x038,32,1,JL_0,ADC_JL_0,value,JL,20,0x100000,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JL_1,ADC_JL_1,value,JL,21,0x200000,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,ISQR,0x038,32,1,JL,ADC_JL,field,,21:20,0x300000,,JL[1:0] bits (Injected Sequence length),RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,IDATAR1,0x03c,32,1,JDATA,ADC_IDATAR1_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,IDATAR2,0x040,32,1,JDATA,ADC_IDATAR2_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,IDATAR3,0x044,32,1,JDATA,ADC_IDATAR3_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,IDATAR4,0x048,32,1,JDATA,ADC_IDATAR4_JDATA,field,,15:0,0xffff,,Injected data,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,RDATAR,0x04c,32,1,DATA,ADC_RDATAR_DATA,field,,15:0,0xffff,,Regular data,RO,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,CTLR3,0x050,32,1,CLK_DIV_0,ADC_CTLR3_CLK_DIV_0,value,CLK_DIV,0,0x1,1,Bit 0,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,CTLR3,0x050,32,1,CLK_DIV_1,ADC_CTLR3_CLK_DIV_1,value,CLK_DIV,1,0x2,2,Bit 1,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,CTLR3,0x050,32,1,CLK_DIV_2,ADC_CTLR3_CLK_DIV_2,value,CLK_DIV,2,0x4,4,Bit 2,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,CTLR3,0x050,32,1,CLK_DIV_3,ADC_CTLR3_CLK_DIV_3,value,CLK_DIV,3,0x8,8,Bit 3,,,#,reference,evt(ch32x035.h)
CH32X035,ADC,CTLR3,0x050,32,1,CLK_DIV,ADC_CTLR3_CLK_DIV,field,,3:0,0xf,,CLK_DIVL[3:0] bits,RW,3,#,conflict,evt(ch32x035.h)+!rm(CH32X035RM.PDF)(=8:0)
CH32X035,ADC,CTLR3,0x050,32,1,AWD_SCAN,ADC_CTLR3_AWD_SCAN,field,,9,0x200,,Analog watchdog Scan enable,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,CTLR3,0x050,32,1,AWD0_RST_EN,ADC_CTLR3_AWD0_RST_EN,field,,12,0x1000,,Watchdog0 Reset Enable,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,CTLR3,0x050,32,1,AWD1_RST_EN,ADC_CTLR3_AWD1_RST_EN,field,,13,0x2000,,Watchdog1 Reset Enable,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,CTLR3,0x050,32,1,AWD2_RST_EN,ADC_CTLR3_AWD2_RST_EN,field,,14,0x4000,,Watchdog2 Reset Enable,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,CTLR3,0x050,32,1,AWD3_RST_EN,ADC_CTLR3_AWD3_RST_EN,field,,15,0x8000,,Watchdog3 Reset Enable,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR1,0x054,32,1,LTR1,ADC_WDTR1_LTR1,field,,11:0,0xfff,,Analog watchdog1 low threshold,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR1,0x054,32,1,HTR1,ADC_WDTR1_HTR1,field,,27:16,0xfff0000,,Analog watchdog1 high threshold,RW,4095,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR2,0x058,32,1,LTR2,ADC_WDTR2_LTR2,field,,11:0,0xfff,,Analog watchdog2 low threshold,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR2,0x058,32,1,HTR2,ADC_WDTR2_HTR2,field,,27:16,0xfff0000,,Analog watchdog2 high threshold,RW,4095,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR3,0x05c,32,1,LTR3,ADC_WDTR3_LTR3,field,,11:0,0xfff,,Analog watchdog3 low threshold,RW,0,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,ADC,WDTR3,0x05c,32,1,HTR3,ADC_WDTR3_HTR3,field,,27:16,0xfff0000,,Analog watchdog3 high threshold,RW,4095,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)
CH32X035,AFIO,PCFR1,0x004,32,1,,,,,,,,,,0x00000000,#,confirmed,evt(ch32x035.h)+rm(CH32X035RM.PDF)+rm-address(CH32X035RM.PDF)
CH32X035,AFIO,EXTICR[0],0x008,32,2,EXTI0_PA,AFIO_EXTICR1_EXTI0_PA,value,EXTI0,,0x0,0,PA[0] pin,,,#,reference,evt(ch32x035.h)
CH32X035,AFIO,EXTICR[0],0x008,32,2,EXTI10_PA,AFIO_EXTICR1_EXTI10_PA,value,EXTI10,,0x0,0,PA[10] pin,,,#,reference,evt(ch32x035.h)
