part_number,series,family,capability,qualifier,stated,count,value,attribute,#,confidence,basis
CH32V467VET6,CH32V467,CH32V407,timer-advanced,16bit,count,2,2,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V467VET6,CH32V467,CH32V407,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V467VET6,CH32V467,CH32V407,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V467VET6,CH32V467,CH32V407,usart,,count,10,10,usart,#,confirmed,products:zh+products:en
CH32V467VET6,CH32V467,CH32V407,usb-hs,include-phy,count,2,2,usbhs_include_phy,#,confirmed,products:zh+products:en
CH32V467VET6,CH32V467,CH32V407,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,adc,,count,2,2,adc_unit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,adc-channel,,text,,16+2,adc_channel,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,argb,,count,1,1,argb,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,can,,count,1,1,can,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,clock,,text,,Max: 200MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,dac,,count,2,2,dac_unit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,dvp,,count,1,1,dvp,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,ethernet,,text,,MAC+10M/100M PHY,ethernet,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,i2c,,count,1,1,i2c,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,i3c,,count,1,1,i3c,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,ltdc,,count,1,1,ltdc,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,psram,,text,,8M,extended_psram_bytes,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,rng,,count,1,1,rng,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,rtc,,marker,,Support,rtc,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,sdio,,count,1,1,sdio,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,spi-i2s,,text,,3/2,spi_i2s,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,systick,32bit,marker,,Support,timer_systick_32_bit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,timer-advanced,16bit,count,2,2,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,timer-basic,16bit,count,2,2,timer_basic_16_bit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,timer-general,16bit,count,4,4,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,usart,,count,10,10,usart,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,usb-hs,include-phy,count,2,2,usbhs_include_phy,#,confirmed,products:zh+products:en
CH32V467WEU6,CH32V467,CH32V407,watchdog,,text,,2 (WWDG + IWDG),timer_watchdog,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,adc-channel,,text,,10+1,adc,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,cmp,,count,2,2,cmp,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,tkey-channel,,count,10,10,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,usart,,count,4,4,serial_port,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X033F8P6,CH32X033,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,adc-channel,,text,,10+1,adc,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,cmp,,count,3,3,cmp,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,tkey-channel,,count,10,10,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,usart,,count,4,4,serial_port,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,usb,host,marker,,√,pdusb_usb_host,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035C8T6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,adc-channel,,text,,5+1,adc,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,tkey-channel,,count,5,5,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,usart,,count,3,3,serial_port,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035D8U6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,adc-channel,,text,,11+1,adc,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,cmp,,count,1,1,cmp,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,opa,,count,1,1,opa,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,tkey-channel,,count,11,11,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,usart,,count,3,3,serial_port,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035F7P6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,adc-channel,,text,,10+1,adc,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,tkey-channel,,count,10,10,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,usart,,count,3,3,serial_port,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035F8U6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,adc-channel,,text,,11+1,adc,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,cmp,,count,3,3,cmp,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,tkey-channel,,count,11,11,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,usart,,count,4,4,serial_port,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,usb,host,marker,,√,pdusb_usb_host,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035G8R6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,adc-channel,,text,,12+1,adc,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,cmp,,count,1,1,cmp,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,tkey-channel,,count,12,12,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,usart,,count,4,4,serial_port,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,usb,host,marker,,√,pdusb_usb_host,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035G8U6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,adc-channel,,text,,14+1,adc,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,cmp,,count,3,3,cmp,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,opa,,count,2,2,opa,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,pioc,,marker,,√,pioc_1_wire_interface,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,spi,,marker,,√,spi,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,timer-advanced,,count,2,2,advanced_control_timer,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,timer-general,,count,1,1,general_purpose_timer,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,tkey-channel,,count,14,14,capacitive_touchkey,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,usart,,count,4,4,serial_port,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,usb,device,marker,,√,usb_device,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,usb,host,marker,,√,pdusb_usb_host,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,usb-pd,drp,marker,,√,type_c_source_sink_drp,#,confirmed,products:zh+products:en
CH32X035R8T6,CH32X035,CH32X035,watchdog,,count,2,2,watchdog,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,adc-channel,adc1,text,,9+1,adc_adc1_channel,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,adc-channel,adc2,count,10,10,adc_adc2_channel,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,adc-channel,adc3,count,10,10,adc_adc3_channel,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,adc-channel,adc4,count,10,10,adc_adc4_channel,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,argb,,count,1,1,argb,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,clock,,text,,Max: 480MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,flash,,text,,480K(1),code_flash_bytes,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,i2c,,count,2,2,i2c,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,rtc,,marker,,Support,rtc,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,spi,,count,3,3,spi,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,systick,32bit,marker,,Support,timer_systick_32_bit,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,timer-general,16bit,count,2,2,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,timer-general,32bit,count,1,1,timer_general_purpose_32_bit,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,usart,,count,4,4,usart,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,usb-hs,,text,,Host/Device,pdusb_usbhs_usb_2_0,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,usb-pd,,count,1,1,pdusb_usbpd,#,confirmed,products:zh+products:en
CH32X305RCT6,CH32X305,CH32X315,watchdog,,text,,WWDG+IWDG,timer_watchdog,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,adc-channel,adc1,text,,8+1,adc_adc1_channel,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,adc-channel,adc2,count,6,6,adc_adc2_channel,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,adc-channel,adc3,count,8,8,adc_adc3_channel,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,adc-channel,adc4,count,6,6,adc_adc4_channel,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,argb,,count,1,1,argb,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,clock,,text,,Max: 480MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,flash,,text,,480K(1),code_flash_bytes,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,i2c,,count,2,2,i2c,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,rtc,,marker,,Support,rtc,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,spi,,count,3,3,spi,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,systick,32bit,marker,,Support,timer_systick_32_bit,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,timer-general,16bit,count,2,2,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,timer-general,32bit,count,1,1,timer_general_purpose_32_bit,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,usart,,count,4,4,usart,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,usb-hs,,text,,Host/Device,pdusb_usbhs_usb_2_0,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,usb-pd,,count,1,1,pdusb_usbpd,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,usb-ss,,text,,Device,pdusb_usbss_usb_3_0,#,confirmed,products:zh+products:en
CH32X315CCU6,CH32X315,CH32X315,watchdog,,text,,WWDG+IWDG,timer_watchdog,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,adc-channel,adc1,text,,12+1,adc_adc1_channel,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,adc-channel,adc2,count,12,12,adc_adc2_channel,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,adc-channel,adc3,count,12,12,adc_adc3_channel,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,adc-channel,adc4,count,12,12,adc_adc4_channel,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,argb,,count,1,1,argb,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,clock,,text,,Max: 480MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,flash,,text,,480K(1),code_flash_bytes,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,i2c,,count,2,2,i2c,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,rtc,,marker,,Support,rtc,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,spi,,count,3,3,spi,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,systick,32bit,marker,,Support,timer_systick_32_bit,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,timer-advanced,16bit,count,1,1,timer_advanced_control_16_bit,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,timer-general,16bit,count,2,2,timer_general_purpose_16_bit,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,timer-general,32bit,count,1,1,timer_general_purpose_32_bit,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,usart,,count,4,4,usart,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,usb-hs,,text,,Host/Device,pdusb_usbhs_usb_2_0,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,usb-pd,,text,,1 Built-in Rd(2),pdusb_usbpd,#,conflict,products:en+!products:zh(=1 built-in Rd(2))
CH32X315MCU6,CH32X315,CH32X315,usb-ss,,text,,Device,pdusb_usbss_usb_3_0,#,confirmed,products:zh+products:en
CH32X315MCU6,CH32X315,CH32X315,watchdog,,text,,WWDG+IWDG,timer_watchdog,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,adc-channel,adc1,text,,12+1,adc_adc1_channel,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,adc-channel,adc2,count,12,12,adc_adc2_channel,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,adc-channel,adc3,count,12,12,adc_adc3_channel,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,adc-channel,adc4,count,12,12,adc_adc4_channel,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,argb,,count,1,1,argb,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,clock,,text,,Max: 480MHz,cpu_main_frequency,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,flash,,text,,480K(1),code_flash_bytes,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,i2c,,count,2,2,i2c,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,rtc,,marker,,Support,rtc,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,spi,,count,3,3,spi,#,confirmed,products:zh+products:en
CH32X315WCU6,CH32X315,CH32X315,systick,32bit,marker,,Support,timer_systick_32_bit,#,confirmed,products:zh+products:en
